sale_date,company_std,brand,model,production_year_clean,country_code,fuel_code,engine_volume_clean,transmission_std,drive_type_std,region_clean,area_clean,quantity,price_usd,sale_amount_usd,segment_2013,class_2013
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Павлодар,Павлодарская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,Атырауская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Караганда,Карагандинская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кокшетау,Акмолинская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актау,Мангистауская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Петропавловск,Северо-казахстанская Область,1.0,25235.92093,25235.92093,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Караганда,Карагандинская Область,1.0,29183.14527,29183.14527,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,Атырауская Область,1.0,29183.14527,29183.14527,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актау,Мангистауская Область,1.0,29183.14527,29183.14527,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,29183.14527,29183.14527,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кокшетау,Акмолинская Область,1.0,29183.14527,29183.14527,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Уральск,Западно-казахстанская Область,1.0,26551.66238,26551.66238,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Павлодар,Павлодарская Область,1.0,26551.66238,26551.66238,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Алматы,Алматы,1.0,26551.66238,26551.66238,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Павлодар,Павлодарская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Атырау,Атырауская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Шымкент,Южно-казахстанская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Атырау,Атырауская Область,1.0,23393.88291,23393.88291,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Актау,Мангистауская Область,1.0,23393.88291,23393.88291,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Алматы,Алматы,1.0,23393.88291,23393.88291,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Нур-султан,Нур-султан,1.0,23393.88291,23393.88291,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Механика,4WD,Уральск,Западно-казахстанская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Талдыкорган,Алматинская Область,1.0,29183.14527,29183.14527,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Уральск,Западно-казахстанская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Караганда,Карагандинская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Шымкент,Южно-казахстанская Область,1.0,23393.88291,23393.88291,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,1.6,НЕИЗВЕСТНО,4WD,Алматы,Алматы,1.0,32340.92474,32340.92474,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,27867.40382,27867.40382,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,Кызылординская Область,1.0,27867.40382,27867.40382,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Костанай,Костанайская Область,1.0,24709.62435,24709.62435,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,Актюбинская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,Кызылординская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Актау,Мангистауская Область,1.0,26551.66238,26551.66238,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Усть-каменогорск,Восточно-казахстанская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,OTHER,Караганда,Карагандинская Область,1.0,23393.88291,23393.88291,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Караганда,Карагандинская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,Атырауская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Нур-султан,Нур-султан,1.0,26814.81066,26814.81066,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,24709.62435,24709.62435,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актау,Мангистауская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Костанай,Костанайская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Механика,4WD,Кызылорда,Кызылординская Область,1.0,24446.47606,24446.47606,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,26814.81066,26814.81066,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,23130.73462,23130.73462,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,Кызылординская Область,1.0,23920.17948,23920.17948,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,OTHER,Шымкент,Южно-казахстанская Область,1.0,25499.06922,25499.06922,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,OTHER,Алматы,Алматы,1.0,21814.99317,21814.99317,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,1.6,НЕИЗВЕСТНО,4WD,Шымкент,Южно-казахстанская Область,1.0,30762.035,30762.035,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Караганда,Карагандинская Область,1.0,28130.55211,28130.55211,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,26814.81066,26814.81066,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Нур-султан,Нур-султан,1.0,23597.03339,23597.03339,Внедорожники,Компактные SUV
2019-05-31,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Костанай,Костанайская Область,1.0,22724.17051,22724.17051,Внедорожники,Компактные SUV
2019-06-30,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,1.6,НЕИЗВЕСТНО,4WD,Алматы,Алматы,1.0,32956.59101,32956.59101,Внедорожники,Компактные SUV
2019-06-30,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,Кызылординская Область,1.0,27982.99904,27982.99904,Внедорожники,Компактные SUV
2019-06-30,Астана Моторс,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,OTHER,Алматы,Алматы,1.0,21700.56708,21700.56708,Внедорожники,Компактные SUV
2019-06-30,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Талдыкорган,Алматинская Область,1.0,25103.55106,25103.55106,Внедорожники,Компактные SUV
2019-06-30,Астана Моторс,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Алматы,Алматы,1.0,25103.55106,25103.55106,Внедорожники,Компактные SUV
